Age,Gender,Item Purchased,Category,Location,Discount Applied,Previous Purchases
62,Female,Sweater,Clothing,South Carolina,No,15
70,Female,Blouse,Clothing,West Virginia,No,15
20,Female,Blouse,Clothing,Alaska,No,47
67,Female,Belt,Accessories,West Virginia,No,47
65,Female,Jacket,Outerwear,New Mexico,No,6
45,Female,Shorts,Clothing,South Dakota,No,18
26,Female,Hat,Accessories,Oklahoma,No,40
36,Female,Pants,Clothing,Oklahoma,No,31
36,Female,Blouse,Clothing,Alabama,No,31
20,Female,Belt,Accessories,Mississippi,No,4
30,Female,Handbag,Accessories,Mississippi,No,36
34,Female,Hoodie,Clothing,Nebraska,No,31
63,Female,Jacket,Outerwear,Colorado,No,6
18,Female,Scarf,Accessories,Pennsylvania,No,1
55,Female,Jeans,Clothing,Utah,No,29
48,Female,Handbag,Accessories,Massachusetts,No,19
45,Female,Jacket,Outerwear,Iowa,No,12
29,Female,Hat,Accessories,Florida,No,18
55,Female,Sneakers,Footwear,Louisiana,No,45
55,Female,Hat,Accessories,Kansas,No,45
55,Female,Socks,Clothing,Kansas,No,8
48,Female,Scarf,Accessories,Kentucky,No,4
42,Female,Socks,Clothing,New Mexico,No,5
21,Female,Hat,Accessories,North Carolina,No,30
45,Female,Jacket,Outerwear,North Dakota,No,15
23,Female,Shorts,Clothing,North Dakota,No,17
66,Female,Blouse,Clothing,Illinois,No,45
32,Female,Coat,Outerwear,Maine,No,3
52,Female,Sweater,Clothing,Indiana,No,43
54,Female,Handbag,Accessories,North Dakota,No,4
37,Female,T-shirt,Clothing,Missouri,No,41
29,Female,Sandals,Footwear,Alaska,No,16
47,Female,Gloves,Accessories,North Dakota,No,10
47,Female,Shorts,Clothing,Connecticut,No,2
42,Female,Sandals,Footwear,Wisconsin,No,11
34,Female,Backpack,Accessories,New Jersey,No,1
38,Female,Sneakers,Footwear,Missouri,No,41
55,Female,Sunglasses,Accessories,California,No,39
27,Female,T-shirt,Clothing,Washington,No,1
55,Female,Jeans,Clothing,Minnesota,No,3
66,Female,Shirt,Clothing,California,No,21
44,Female,Hat,Accessories,Texas,No,48
39,Female,Blouse,Clothing,Montana,No,24
23,Female,Jacket,Outerwear,Arizona,No,45
29,Female,Skirt,Clothing,Minnesota,No,46
20,Female,Gloves,Accessories,Nebraska,No,35
42,Female,T-shirt,Clothing,Virginia,No,47
55,Female,Jacket,Outerwear,Connecticut,No,35
66,Female,Jacket,Outerwear,New Jersey,No,45
24,Female,Shorts,Clothing,Kentucky,No,6
62,Female,Hat,Accessories,Washington,No,20
28,Female,Handbag,Accessories,Florida,No,3
30,Female,Jeans,Clothing,Oklahoma,No,30
22,Female,Shoes,Footwear,Iowa,No,28
28,Female,T-shirt,Clothing,New Hampshire,No,15
35,Female,Jewelry,Accessories,Georgia,No,29
45,Female,Handbag,Accessories,Mississippi,No,15
43,Female,Shirt,Clothing,New Hampshire,No,18
55,Female,Belt,Accessories,Washington,No,7
31,Female,Dress,Clothing,Ohio,No,19
42,Female,Skirt,Clothing,Maryland,No,15
40,Female,Blouse,Clothing,Delaware,No,3
39,Female,Jeans,Clothing,Tennessee,No,13
41,Female,Hoodie,Clothing,Arkansas,No,37
56,Female,T-shirt,Clothing,Tennessee,No,26
43,Female,Sunglasses,Accessories,New Hampshire,No,29
22,Female,Jacket,Outerwear,Minnesota,No,47
47,Female,Shoes,Footwear,Florida,No,47
50,Female,Handbag,Accessories,Tennessee,No,48
58,Female,Sweater,Clothing,California,No,46
50,Female,Scarf,Accessories,Oregon,No,7
43,Female,Skirt,Clothing,Tennessee,No,45
38,Female,Gloves,Accessories,North Carolina,No,47
44,Female,T-shirt,Clothing,Tennessee,No,6
30,Female,Sandals,Footwear,Nebraska,No,29
47,Female,Sweater,Clothing,Maine,No,42
30,Female,Belt,Accessories,Illinois,No,46
49,Female,Hoodie,Clothing,Colorado,No,28
56,Female,Socks,Clothing,Pennsylvania,No,14
70,Female,Sandals,Footwear,Minnesota,No,12
22,Female,Blouse,Clothing,Nevada,No,41
51,Female,Boots,Footwear,Connecticut,No,8
22,Female,Hat,Accessories,Ohio,No,24
37,Female,Shirt,Clothing,Kentucky,No,18
49,Female,Shorts,Clothing,Minnesota,No,6
61,Female,Handbag,Accessories,Tennessee,No,40
41,Female,Dress,Clothing,North Dakota,No,6
57,Female,Hat,Accessories,Minnesota,No,27
34,Female,Sweater,Clothing,Nebraska,No,2
27,Female,Coat,Outerwear,Delaware,No,39
39,Female,Hoodie,Clothing,Minnesota,No,9
62,Female,Jewelry,Accessories,Rhode Island,No,16
34,Female,T-shirt,Clothing,Michigan,No,36
53,Female,Pants,Clothing,New Jersey,No,2
35,Female,Sweater,Clothing,South Dakota,No,21
38,Female,Pants,Clothing,North Carolina,No,39
32,Female,Socks,Clothing,Oregon,No,38
47,Female,Hoodie,Clothing,Montana,No,6
53,Female,Scarf,Accessories,New Jersey,No,6
60,Female,Dress,Clothing,Arizona,No,50
31,Female,Sandals,Footwear,Vermont,No,9
44,Female,Dress,Clothing,Colorado,No,15
29,Female,Pants,Clothing,Tennessee,No,5
19,Female,Blouse,Clothing,New Jersey,No,13
54,Female,Jeans,Clothing,Montana,No,44
40,Female,Pants,Clothing,Montana,No,36
39,Female,Sunglasses,Accessories,Nevada,No,18
44,Female,Backpack,Accessories,Nevada,No,39
22,Female,Hoodie,Clothing,Louisiana,No,11
30,Female,Boots,Footwear,Illinois,No,1
69,Female,Gloves,Accessories,South Carolina,No,34
28,Female,Blouse,Clothing,Washington,No,47
57,Female,Sweater,Clothing,Nebraska,No,24
46,Female,Dress,Clothing,Alabama,No,20
48,Female,Socks,Clothing,Montana,No,11
24,Female,Shirt,Clothing,Minnesota,No,3
50,Female,Sandals,Footwear,Ohio,No,38
29,Female,Shoes,Footwear,New York,No,45
61,Female,Sandals,Footwear,Indiana,No,31
34,Female,Gloves,Accessories,Delaware,No,16
27,Female,Boots,Footwear,Connecticut,No,3
38,Female,Blouse,Clothing,New York,No,15
25,Female,Sandals,Footwear,Alabama,No,11
54,Female,Coat,Outerwear,Massachusetts,No,22
53,Female,Jacket,Outerwear,South Carolina,No,35
23,Female,Jewelry,Accessories,West Virginia,No,5
19,Female,Hat,Accessories,Kentucky,No,35
57,Female,Shoes,Footwear,New Jersey,No,27
19,Female,Coat,Outerwear,New York,No,9
33,Female,Boots,Footwear,Massachusetts,No,21
33,Female,Scarf,Accessories,Florida,No,23
38,Female,Hat,Accessories,Michigan,No,3
47,Female,Socks,Clothing,Oregon,No,31
39,Female,T-shirt,Clothing,Michigan,No,44
32,Female,Jewelry,Accessories,Washington,No,20
27,Female,Skirt,Clothing,Alaska,No,34
67,Female,Socks,Clothing,Montana,No,17
46,Female,Belt,Accessories,New Mexico,No,20
36,Female,Boots,Footwear,Connecticut,No,46
62,Female,Socks,Clothing,Alaska,No,28
31,Female,Pants,Clothing,Ohio,No,6
68,Female,Socks,Clothing,Montana,No,50
57,Female,Belt,Accessories,Nebraska,No,41
22,Female,Jacket,Outerwear,Oklahoma,No,50
26,Female,Shirt,Clothing,Kentucky,No,33
43,Female,Gloves,Accessories,Idaho,No,25
45,Female,Handbag,Accessories,Maryland,No,2
64,Female,Sweater,Clothing,Tennessee,No,15
28,Female,Skirt,Clothing,Michigan,No,12
47,Female,Dress,Clothing,Tennessee,No,28
53,Female,Pants,Clothing,Rhode Island,No,12
42,Female,Hat,Accessories,Florida,No,3
51,Female,Boots,Footwear,Louisiana,No,20
62,Female,Sandals,Footwear,Arkansas,No,3
18,Female,Coat,Outerwear,Kentucky,No,32
48,Female,Blouse,Clothing,Kansas,No,35
20,Female,Shorts,Clothing,Vermont,No,31
32,Female,Blouse,Clothing,Nevada,No,13
26,Female,Jacket,Outerwear,Oklahoma,No,3
31,Female,Shirt,Clothing,Alabama,No,48
55,Female,Handbag,Accessories,Louisiana,No,15
49,Female,T-shirt,Clothing,Ohio,No,13
42,Female,Hoodie,Clothing,Texas,No,21
64,Female,Jewelry,Accessories,Maryland,No,29
68,Female,Jewelry,Accessories,West Virginia,No,24
68,Female,Hoodie,Clothing,Ohio,No,21
41,Female,Scarf,Accessories,Indiana,No,5
51,Female,Shoes,Footwear,Wyoming,No,47
44,Female,Jeans,Clothing,Michigan,No,34
27,Female,Jewelry,Accessories,Maine,No,45
36,Female,Coat,Outerwear,Utah,No,12
19,Female,Backpack,Accessories,Iowa,No,31
49,Female,Socks,Clothing,Maryland,No,43
18,Female,Scarf,Accessories,Texas,No,5
36,Female,Sunglasses,Accessories,Ohio,No,36
36,Female,Socks,Clothing,North Dakota,No,12
19,Female,Coat,Outerwear,West Virginia,No,31
43,Female,Sandals,Footwear,North Carolina,No,31
31,Female,Blouse,Clothing,Georgia,No,15
63,Female,Dress,Clothing,Kansas,No,11
41,Female,Pants,Clothing,Maine,No,18
48,Female,Sneakers,Footwear,South Carolina,No,9
68,Female,Boots,Footwear,South Carolina,No,11
53,Female,Handbag,Accessories,Kentucky,No,38
36,Female,Handbag,Accessories,Arizona,No,42
46,Female,Sweater,Clothing,New York,No,41
21,Female,Sandals,Footwear,New Hampshire,No,45
52,Female,Socks,Clothing,Ohio,No,41
66,Female,Gloves,Accessories,Hawaii,No,35
19,Female,Hoodie,Clothing,Texas,No,21
44,Female,Dress,Clothing,Illinois,No,13
50,Female,Shirt,Clothing,Massachusetts,No,23
51,Female,Shorts,Clothing,North Carolina,No,6
25,Female,Sandals,Footwear,West Virginia,No,39
62,Female,Sweater,Clothing,Delaware,No,7
48,Female,Dress,Clothing,Idaho,No,32
62,Female,Boots,Footwear,Oregon,No,43
22,Female,Pants,Clothing,Maine,No,15
48,Female,Gloves,Accessories,South Dakota,No,48
48,Female,Pants,Clothing,New Mexico,No,35
62,Female,Scarf,Accessories,Washington,No,41
24,Female,Shorts,Clothing,Georgia,No,14
39,Female,Shoes,Footwear,Idaho,No,22
35,Female,Handbag,Accessories,Colorado,No,16
47,Female,Sandals,Footwear,Kentucky,No,2
22,Female,Socks,Clothing,New Jersey,No,13
38,Female,Shirt,Clothing,Oregon,No,38
53,Female,Shoes,Footwear,Nebraska,No,43
31,Female,Backpack,Accessories,Massachusetts,No,26
31,Female,Shirt,Clothing,Nebraska,No,39
65,Female,Handbag,Accessories,Hawaii,No,50
48,Female,Jewelry,Accessories,Indiana,No,40
18,Female,Shirt,Clothing,Illinois,No,12
46,Female,Handbag,Accessories,Colorado,No,33
52,Female,Pants,Clothing,Pennsylvania,No,49
50,Female,T-shirt,Clothing,Ohio,No,43
49,Female,Sneakers,Footwear,Pennsylvania,No,14
69,Female,Jewelry,Accessories,Mississippi,No,21
36,Female,Shirt,Clothing,Kentucky,No,31
30,Female,Blouse,Clothing,Alaska,No,29
25,Female,Sneakers,Footwear,Georgia,No,32
19,Female,Dress,Clothing,South Dakota,No,16
34,Female,Boots,Footwear,South Carolina,No,38
29,Female,Skirt,Clothing,Tennessee,No,34
50,Female,Shirt,Clothing,Colorado,No,30
31,Female,Shorts,Clothing,Wisconsin,No,14
41,Female,Hat,Accessories,Georgia,No,33
52,Female,Shoes,Footwear,Maryland,No,35
27,Female,Pants,Clothing,New Jersey,No,13
49,Female,Backpack,Accessories,Nevada,No,30
69,Female,Pants,Clothing,Michigan,No,30
45,Female,Sunglasses,Accessories,Wyoming,No,47
20,Female,Sweater,Clothing,Massachusetts,No,1
25,Female,Blouse,Clothing,Washington,No,1
38,Female,Scarf,Accessories,Maine,No,33
55,Female,T-shirt,Clothing,Montana,No,43
62,Female,Sunglasses,Accessories,Oklahoma,No,37
54,Female,Shoes,Footwear,North Dakota,No,23
61,Female,Pants,Clothing,Connecticut,No,12
50,Female,Sneakers,Footwear,Texas,No,30
65,Female,Shoes,Footwear,Delaware,No,7
68,Female,Shorts,Clothing,Mississippi,No,20
55,Female,Handbag,Accessories,Minnesota,No,10
57,Female,Handbag,Accessories,Georgia,No,40
56,Female,Shoes,Footwear,Iowa,No,21
29,Female,Jewelry,Accessories,New York,No,17
24,Female,Shorts,Clothing,Nevada,No,5
59,Female,Blouse,Clothing,Virginia,No,22
62,Female,Coat,Outerwear,Idaho,No,5
58,Female,Hat,Accessories,Colorado,No,18
64,Female,Socks,Clothing,Wisconsin,No,42
48,Female,Sandals,Footwear,Connecticut,No,22
60,Female,Scarf,Accessories,Kansas,No,37
52,Female,Scarf,Accessories,Pennsylvania,No,23
63,Female,Blouse,Clothing,Utah,No,47
44,Female,T-shirt,Clothing,Oregon,No,11
63,Female,Shoes,Footwear,West Virginia,No,32
66,Female,Gloves,Accessories,Montana,No,20
22,Female,Sunglasses,Accessories,Kentucky,No,3
62,Female,Shoes,Footwear,Minnesota,No,32
39,Female,Dress,Clothing,Louisiana,No,5
25,Female,Blouse,Clothing,Delaware,No,45
70,Female,Sweater,Clothing,Arizona,No,43
52,Female,Jacket,Outerwear,Nevada,No,1
68,Female,Backpack,Accessories,Alaska,No,9
18,Female,Shorts,Clothing,Utah,No,13
18,Female,Socks,Clothing,Kansas,No,5
63,Female,Sneakers,Footwear,North Carolina,No,39
47,Female,Sneakers,Footwear,Maryland,No,7
43,Female,Blouse,Clothing,Maine,No,8
60,Female,Gloves,Accessories,Illinois,No,40
49,Female,Handbag,Accessories,Pennsylvania,No,35
28,Female,Jeans,Clothing,Alaska,No,14
32,Female,Scarf,Accessories,New Mexico,No,26
29,Female,Sandals,Footwear,Arkansas,No,14
35,Female,Sandals,Footwear,Alaska,No,9
23,Female,Dress,Clothing,Louisiana,No,32
70,Female,Skirt,Clothing,North Dakota,No,15
23,Female,Shorts,Clothing,Rhode Island,No,25
43,Female,Jeans,Clothing,Connecticut,No,27
29,Female,Socks,Clothing,New York,No,39
61,Female,Coat,Outerwear,Kentucky,No,49
29,Female,Boots,Footwear,Maine,No,12
66,Female,Belt,Accessories,Missouri,No,13
46,Female,Shoes,Footwear,Georgia,No,22
34,Female,Scarf,Accessories,Arizona,No,19
51,Female,Blouse,Clothing,New Hampshire,No,3
26,Female,Dress,Clothing,Georgia,No,50
23,Female,Shorts,Clothing,California,No,15
52,Female,Blouse,Clothing,Arizona,No,44
39,Female,Sneakers,Footwear,Florida,No,48
39,Female,Gloves,Accessories,New York,No,4
33,Female,Hoodie,Clothing,Idaho,No,12
33,Female,Sweater,Clothing,Virginia,No,33
23,Female,Sunglasses,Accessories,Michigan,No,40
31,Female,Belt,Accessories,New Hampshire,No,38
27,Female,Dress,Clothing,South Dakota,No,19
48,Female,Jacket,Outerwear,South Dakota,No,38
61,Female,Boots,Footwear,New Jersey,No,18
63,Female,Sandals,Footwear,Wyoming,No,24
19,Female,Scarf,Accessories,Alabama,No,29
21,Female,Blouse,Clothing,South Dakota,No,14
28,Female,Hoodie,Clothing,South Carolina,No,44
29,Female,Sunglasses,Accessories,New Mexico,No,18
23,Female,Hoodie,Clothing,Connecticut,No,19
37,Female,Scarf,Accessories,Kansas,No,4
67,Female,Dress,Clothing,South Carolina,No,25
34,Female,T-shirt,Clothing,North Carolina,No,3
58,Female,Skirt,Clothing,Wyoming,No,40
45,Female,Jeans,Clothing,Louisiana,No,5
63,Female,Hoodie,Clothing,Louisiana,No,17
68,Female,Jeans,Clothing,Alabama,No,36
41,Female,Sandals,Footwear,Minnesota,No,41
50,Female,Hat,Accessories,New Mexico,No,20
24,Female,Gloves,Accessories,Tennessee,No,2
21,Female,Socks,Clothing,New Mexico,No,31
18,Female,Jacket,Outerwear,Texas,No,23
63,Female,T-shirt,Clothing,Washington,No,30
47,Female,Sandals,Footwear,Michigan,No,26
58,Female,Hat,Accessories,Minnesota,No,40
46,Female,Gloves,Accessories,Delaware,No,19
35,Female,Dress,Clothing,California,No,4
42,Female,Hoodie,Clothing,Wisconsin,No,33
48,Female,Belt,Accessories,Kentucky,No,29
28,Female,Gloves,Accessories,Nevada,No,47
44,Female,Scarf,Accessories,North Carolina,No,50
60,Female,Sandals,Footwear,Louisiana,No,28
38,Female,Sneakers,Footwear,New Jersey,No,5
46,Female,Dress,Clothing,Wisconsin,No,12
39,Female,Jewelry,Accessories,Arkansas,No,4
22,Female,Hat,Accessories,Texas,No,22
44,Female,Scarf,Accessories,Illinois,No,32
69,Female,Blouse,Clothing,Mississippi,No,32
39,Female,Belt,Accessories,Delaware,No,48
53,Female,Blouse,Clothing,Georgia,No,35
52,Female,T-shirt,Clothing,Kansas,No,44
65,Female,Hat,Accessories,Oklahoma,No,29
48,Female,Hat,Accessories,New Jersey,No,26
27,Female,Sneakers,Footwear,Utah,No,3
39,Female,Gloves,Accessories,Montana,No,1
59,Female,Socks,Clothing,Ohio,No,17
52,Female,Sandals,Footwear,Colorado,No,17
50,Female,Sandals,Footwear,California,No,36
32,Female,Boots,Footwear,Utah,No,32
40,Female,Backpack,Accessories,Kansas,No,50
26,Female,Coat,Outerwear,Illinois,No,39
47,Female,Sunglasses,Accessories,Minnesota,No,17
51,Female,Jacket,Outerwear,New York,No,39
47,Female,Dress,Clothing,Arizona,No,5
53,Female,Scarf,Accessories,Tennessee,No,47
35,Female,Blouse,Clothing,Arkansas,No,18
38,Female,Backpack,Accessories,Colorado,No,31
69,Female,Jewelry,Accessories,Nevada,No,39
47,Female,Shorts,Clothing,Kansas,No,12
31,Female,Skirt,Clothing,New York,No,45
68,Female,Skirt,Clothing,Minnesota,No,33
51,Female,Jeans,Clothing,Ohio,No,3
20,Female,Handbag,Accessories,Arizona,No,5
27,Female,Handbag,Accessories,Kentucky,No,23
67,Female,Coat,Outerwear,Minnesota,No,39
21,Female,Jewelry,Accessories,Arkansas,No,10
20,Female,Sweater,Clothing,Wyoming,No,4
35,Female,Jacket,Outerwear,North Dakota,No,18
58,Female,Shoes,Footwear,Alabama,No,1
28,Female,T-shirt,Clothing,Mississippi,No,18
27,Female,Sandals,Footwear,Illinois,No,46
19,Female,Shoes,Footwear,Arkansas,No,13
63,Female,Sandals,Footwear,Kansas,No,5
69,Female,Shorts,Clothing,Rhode Island,No,11
65,Female,Backpack,Accessories,Florida,No,49
63,Female,Jacket,Outerwear,Missouri,No,1
28,Female,Socks,Clothing,North Carolina,No,11
67,Female,Jewelry,Accessories,Alabama,No,47
51,Female,Pants,Clothing,Washington,No,20
59,Female,Blouse,Clothing,Michigan,No,18
25,Female,Socks,Clothing,Washington,No,43
31,Female,Shoes,Footwear,Vermont,No,4
62,Female,Handbag,Accessories,Illinois,No,20
51,Female,Sandals,Footwear,New York,No,7
32,Female,Socks,Clothing,Rhode Island,No,31
35,Female,Handbag,Accessories,Washington,No,41
70,Female,Hat,Accessories,Virginia,No,3
19,Female,Jewelry,Accessories,Wisconsin,No,16
32,Female,Backpack,Accessories,Michigan,No,43
56,Female,Shirt,Clothing,Texas,No,29
53,Female,Coat,Outerwear,Idaho,No,5
22,Female,Sunglasses,Accessories,Iowa,No,30
26,Female,Gloves,Accessories,Connecticut,No,33
42,Female,Shirt,Clothing,Wyoming,No,46
30,Female,Socks,Clothing,Mississippi,No,17
29,Female,Skirt,Clothing,Pennsylvania,No,47
47,Female,Shorts,Clothing,Tennessee,No,17
59,Female,Sandals,Footwear,Louisiana,No,17
34,Female,Shirt,Clothing,Arkansas,No,28
52,Female,Sunglasses,Accessories,West Virginia,No,8
47,Female,Jewelry,Accessories,South Carolina,No,8
24,Female,Blouse,Clothing,Kansas,No,4
63,Female,Sandals,Footwear,Michigan,No,24
59,Female,Coat,Outerwear,Alabama,No,29
66,Female,Blouse,Clothing,South Dakota,No,10
45,Female,Sweater,Clothing,Rhode Island,No,11
38,Female,Skirt,Clothing,Florida,No,18
63,Female,Blouse,Clothing,Connecticut,No,26
55,Female,Hoodie,Clothing,Pennsylvania,No,39
25,Female,Skirt,Clothing,California,No,4
51,Female,Backpack,Accessories,Oklahoma,No,24
28,Female,Handbag,Accessories,North Dakota,No,2
46,Female,Sandals,Footwear,New Mexico,No,36
58,Female,Shoes,Footwear,South Carolina,No,36
30,Female,Sandals,Footwear,Michigan,No,23
68,Female,Sunglasses,Accessories,Missouri,No,36
28,Female,Skirt,Clothing,Colorado,No,2
26,Female,Sandals,Footwear,Kansas,No,17
35,Female,Gloves,Accessories,Illinois,No,19
40,Female,Hoodie,Clothing,South Carolina,No,41
31,Female,Socks,Clothing,Utah,No,27
60,Female,Jewelry,Accessories,Hawaii,No,32
69,Female,Hat,Accessories,Texas,No,33
51,Female,Blouse,Clothing,Oregon,No,24
49,Female,Shoes,Footwear,Arizona,No,31
18,Female,Hat,Accessories,New York,No,35
63,Female,Sunglasses,Accessories,Nebraska,No,2
57,Female,Shirt,Clothing,Vermont,No,42
45,Female,T-shirt,Clothing,Maryland,No,47
36,Female,Pants,Clothing,Tennessee,No,44
20,Female,Pants,Clothing,Pennsylvania,No,8
21,Female,Hat,Accessories,South Carolina,No,13
62,Female,Coat,Outerwear,Connecticut,No,10
23,Female,Jacket,Outerwear,Kentucky,No,1
26,Female,Sandals,Footwear,Rhode Island,No,1
30,Female,Gloves,Accessories,Colorado,No,18
18,Female,Dress,Clothing,Oklahoma,No,2
47,Female,Belt,Accessories,Idaho,No,36
41,Female,Socks,Clothing,Maine,No,17
62,Female,Jacket,Outerwear,Vermont,No,1
28,Female,Boots,Footwear,Rhode Island,No,50
46,Female,Shirt,Clothing,Florida,No,3
54,Female,Hat,Accessories,West Virginia,No,45
36,Female,Shoes,Footwear,Indiana,No,28
25,Female,Socks,Clothing,Illinois,No,6
38,Female,Hoodie,Clothing,California,No,33
38,Female,Sandals,Footwear,Massachusetts,No,29
42,Female,Jeans,Clothing,Idaho,No,2
19,Female,Jewelry,Accessories,Kentucky,No,43
34,Female,Shorts,Clothing,Delaware,No,48
38,Female,Sunglasses,Accessories,Idaho,No,43
42,Female,Pants,Clothing,Virginia,No,26
58,Female,Shirt,Clothing,Arizona,No,26
56,Female,Shirt,Clothing,Maryland,No,50
62,Female,Pants,Clothing,Idaho,No,36
24,Female,Hoodie,Clothing,New Jersey,No,26
60,Female,Socks,Clothing,Washington,No,2
53,Female,Coat,Outerwear,Idaho,No,49
26,Female,Sweater,Clothing,Rhode Island,No,32
34,Female,Backpack,Accessories,Delaware,No,3
24,Female,Blouse,Clothing,Alaska,No,38
42,Female,Hoodie,Clothing,Arizona,No,5
36,Female,Jewelry,Accessories,Alabama,No,8
24,Female,Coat,Outerwear,Washington,No,43
39,Female,Sunglasses,Accessories,Louisiana,No,22
46,Female,Shoes,Footwear,Nebraska,No,10
64,Female,Skirt,Clothing,Pennsylvania,No,26
64,Female,Skirt,Clothing,South Carolina,No,42
61,Female,Skirt,Clothing,California,No,33
61,Female,Sandals,Footwear,Indiana,No,23
44,Female,Sneakers,Footwear,Missouri,No,30
65,Female,Socks,Clothing,Connecticut,No,36
60,Female,Backpack,Accessories,Nevada,No,3
65,Female,Shorts,Clothing,New York,No,13
27,Female,Shirt,Clothing,Oklahoma,No,38
36,Female,Socks,Clothing,South Dakota,No,19
22,Female,Jewelry,Accessories,Missouri,No,14
62,Female,Handbag,Accessories,Texas,No,43
59,Female,Shorts,Clothing,New York,No,10
50,Female,Sweater,Clothing,Vermont,No,34
51,Female,Gloves,Accessories,Arizona,No,31
23,Female,Pants,Clothing,Montana,No,34
21,Female,T-shirt,Clothing,Oklahoma,No,28
44,Female,Pants,Clothing,New Hampshire,No,35
25,Female,Sweater,Clothing,Wisconsin,No,41
57,Female,Gloves,Accessories,Alaska,No,48
41,Female,Belt,Accessories,South Dakota,No,45
19,Female,Sneakers,Footwear,Alaska,No,10
43,Female,Shorts,Clothing,Utah,No,9
25,Female,Sneakers,Footwear,South Dakota,No,30
60,Female,Jeans,Clothing,California,No,45
54,Female,Sneakers,Footwear,Mississippi,No,41
52,Female,Boots,Footwear,Tennessee,No,40
40,Female,Jacket,Outerwear,Alabama,No,42
39,Female,Gloves,Accessories,Maine,No,17
54,Female,Socks,Clothing,Virginia,No,4
64,Female,Jeans,Clothing,New Hampshire,No,6
31,Female,Boots,Footwear,Tennessee,No,22
37,Female,Blouse,Clothing,New York,No,46
43,Female,Hat,Accessories,Kansas,No,27
56,Female,Shirt,Clothing,North Dakota,No,18
27,Female,Handbag,Accessories,Alaska,No,31
40,Female,Sunglasses,Accessories,Texas,No,1
43,Female,Scarf,Accessories,Massachusetts,No,2
62,Female,Sunglasses,Accessories,Delaware,No,46
44,Female,Scarf,Accessories,South Dakota,No,27
45,Female,Gloves,Accessories,Arkansas,No,3
40,Female,Shorts,Clothing,Utah,No,47
68,Female,Sunglasses,Accessories,California,No,20
63,Female,Jewelry,Accessories,Rhode Island,No,23
60,Female,Jacket,Outerwear,Oklahoma,No,13
19,Female,Sweater,Clothing,Vermont,No,12
26,Female,Blouse,Clothing,Kentucky,No,36
70,Female,Scarf,Accessories,Illinois,No,1
48,Female,Handbag,Accessories,Connecticut,No,14
37,Female,Hat,Accessories,Florida,No,45
48,Female,Scarf,Accessories,New Jersey,No,31
18,Female,Boots,Footwear,Missouri,No,41
38,Female,Blouse,Clothing,Michigan,No,36
33,Female,Socks,Clothing,Washington,No,6
57,Female,Shoes,Footwear,New York,No,28
46,Female,Skirt,Clothing,Wisconsin,No,29
46,Female,Belt,Accessories,Idaho,No,14
50,Female,Skirt,Clothing,Michigan,No,7
61,Female,Pants,Clothing,Georgia,No,31
45,Female,Dress,Clothing,Michigan,No,26
32,Female,Hat,Accessories,Maine,No,12
29,Female,Coat,Outerwear,Maryland,No,45
66,Female,Scarf,Accessories,Missouri,No,40
70,Female,Sneakers,Footwear,Oregon,No,42
36,Female,Pants,Clothing,Arkansas,No,45
34,Female,Belt,Accessories,New Hampshire,No,34
20,Female,Sneakers,Footwear,Oregon,No,34
70,Female,Hat,Accessories,Kansas,No,17
50,Female,Shirt,Clothing,California,No,27
54,Female,Shorts,Clothing,Georgia,No,31
49,Female,Shorts,Clothing,Hawaii,No,47
50,Female,Jacket,Outerwear,Montana,No,25
62,Female,Jewelry,Accessories,Montana,No,47
42,Female,Blouse,Clothing,Mississippi,No,8
69,Female,Pants,Clothing,Washington,No,32
22,Female,Hat,Accessories,Pennsylvania,No,33
36,Female,Backpack,Accessories,Nevada,No,16
64,Female,Boots,Footwear,Kansas,No,27
44,Female,Jacket,Outerwear,Arizona,No,17
43,Female,Hoodie,Clothing,Tennessee,No,17
58,Female,Sandals,Footwear,Pennsylvania,No,28
62,Female,Skirt,Clothing,Alaska,No,38
45,Female,Hoodie,Clothing,New Mexico,No,33
47,Female,Dress,Clothing,Rhode Island,No,24
66,Female,Sandals,Footwear,Connecticut,No,14
30,Female,Jeans,Clothing,Idaho,No,5
68,Female,Jeans,Clothing,Mississippi,No,8
35,Female,Jacket,Outerwear,Colorado,No,42
64,Female,Hat,Accessories,Georgia,No,48
30,Female,Shorts,Clothing,Montana,No,40
58,Female,Sweater,Clothing,California,No,46
57,Female,Blouse,Clothing,Pennsylvania,No,40
60,Female,Sweater,Clothing,Delaware,No,31
22,Female,Jewelry,Accessories,New Hampshire,No,39
46,Female,Hoodie,Clothing,Florida,No,36
27,Female,Jewelry,Accessories,Mississippi,No,25
50,Female,Scarf,Accessories,Montana,No,24
65,Female,Hat,Accessories,Mississippi,No,19
61,Female,Sunglasses,Accessories,Tennessee,No,49
57,Female,T-shirt,Clothing,Florida,No,4
40,Female,Shirt,Clothing,Illinois,No,36
39,Female,Sandals,Footwear,Virginia,No,8
42,Female,Hat,Accessories,Texas,No,29
30,Female,T-shirt,Clothing,Missouri,No,26
65,Female,Shorts,Clothing,Mississippi,No,47
57,Female,Sunglasses,Accessories,Pennsylvania,No,44
64,Female,Jacket,Outerwear,Wyoming,No,49
56,Female,Shirt,Clothing,Idaho,No,9
40,Female,Scarf,Accessories,New Hampshire,No,28
55,Female,T-shirt,Clothing,Wyoming,No,1
25,Female,Shorts,Clothing,Nebraska,No,28
58,Female,Hat,Accessories,Alaska,No,33
